Product_ID,Product_Name,Category,Supplier,Demand_Index,Current_Stock_Qty,Stock_After_Sales,Reorder_Level,Purchase_Price,Selling_Price,Discount_%,Revenue,Profit
P03132,Formal Trousers,Men,FashionKart Supplies,467,182,36,248,926,1341,5,185996.7,50800.7
P03133,Casual T-Shirt,Kids,Premium Textile Ltd,95,106,61,33,274,413,0,18585,6255
P03134,Leather Belt,Men,FashionKart Supplies,328,162,94,84,1468,1844,10,112852.8,13028.8
P03135,Ladies Top,Kids,Premium Textile Ltd,286,72,0,99,1313,1645,0,118440,23904
P03136,Silk Saree,Men,FashionKart Supplies,165,233,156,32,848,1232,20,75891.2,10595.2
P03137,Sports Shoes,Men,Global Cloth House,265,146,25,138,611,1012,25,91839,17908
P03138,Sports Shoes,Kids,FashionKart Supplies,488,57,0,167,518,976,20,44505.6,14979.6
P03139,Kids Wear Set,Men,Premium Textile Ltd,277,161,22,137,718,1160,0,161240,61438
P03140,Formal Trousers,Kids,TexFab Traders,314,202,15,107,601,1175,5,208738.75,96351.75
P03141,Leather Belt,Women,Global Cloth House,235,228,123,130,1202,1733,25,136473.75,10263.75
P03142,Ladies Top,Kids,Premium Textile Ltd,269,186,56,145,711,897,0,116610,24180
P03143,Silk Saree,Men,Global Cloth House,273,132,0,101,1228,1709,15,191749.8,29653.8
P03144,Ladies Top,Women,Premium Textile Ltd,459,101,0,236,587,1047,10,95172.3,35885.3
P03145,Casual T-Shirt,Kids,Global Cloth House,160,273,212,36,1200,1724,15,89389.4,16189.4
P03146,Formal Trousers,Kids,Premium Textile Ltd,416,133,0,221,1344,1673,10,200258.1,21506.1
P03147,Ladies Top,Kids,Global Cloth House,310,273,177,99,327,784,15,63974.4,32582.4
P03148,Silk Saree,Men,TexFab Traders,359,168,91,170,1307,1850,15,121082.5,20443.5
P03149,Leather Belt,Kids,FashionKart Supplies,301,230,118,110,260,426,5,45326.4,16206.4
P03150,Silk Saree,Kids,Premium Textile Ltd,116,147,97,76,233,544,15,23120,11470
P03151,Formal Trousers,Men,Premium Textile Ltd,255,139,19,121,530,875,15,89250,25650
P03152,Formal Trousers,Women,FashionKart Supplies,448,160,0,184,1288,1493,10,214992,8912
P03153,Denim Jeans,Women,Global Cloth House,206,91,12,123,1384,1715,15,115162.25,5826.25
P03154,Formal Trousers,Kids,TexFab Traders,160,183,99,42,224,357,15,25489.8,6673.8
P03155,Silk Saree,Women,Global Cloth House,271,56,0,80,417,851,25,35742,12390
P03156,Leather Belt,Kids,FashionKart Supplies,269,215,119,98,751,984,25,70848,-1248
P03157,Silk Saree,Men,TexFab Traders,86,236,217,62,338,543,10,9285.3,2863.3
P03158,Leather Belt,Men,FashionKart Supplies,136,103,73,61,578,1109,20,26616,9276
P03159,Ladies Top,Men,FashionKart Supplies,98,282,255,72,606,756,0,20412,4050
P03160,Formal Trousers,Women,Premium Textile Ltd,318,93,0,133,842,1280,10,107136,28830
P03161,Denim Jeans,Men,Premium Textile Ltd,289,264,121,82,937,1377,15,167374.35,33383.35
P03162,Casual T-Shirt,Women,Global Cloth House,361,200,128,216,1415,1581,0,113832,11952
P03163,Sports Shoes,Women,TexFab Traders,215,230,163,84,248,411,15,23406.45,6790.45
P03164,Kids Wear Set,Kids,TexFab Traders,54,138,118,53,1094,1435,10,25830,3950
P03165,Denim Jeans,Men,Global Cloth House,363,20,0,192,969,1131,20,18096,-1284
P03166,Sports Shoes,Women,FashionKart Supplies,76,130,111,70,615,1107,10,18929.7,7244.7
P03167,Formal Trousers,Women,Global Cloth House,281,67,0,139,775,1056,10,63676.8,11751.8
P03168,Casual T-Shirt,Kids,FashionKart Supplies,263,139,80,94,913,1424,15,71413.6,17546.6
P03169,Casual T-Shirt,Men,FashionKart Supplies,135,41,0,40,1252,1534,5,59749.3,8417.3
P03170,Denim Jeans,Women,TexFab Traders,339,192,28,111,1414,1952,10,288115.2,56219.2
P03171,Casual T-Shirt,Kids,FashionKart Supplies,382,144,0,245,702,974,5,133243.2,32155.2
P03172,Leather Belt,Men,Global Cloth House,435,280,151,174,477,669,10,77670.9,16137.9
P03173,Sports Shoes,Men,Premium Textile Ltd,368,255,107,181,856,1056,15,132844.8,6156.8
P03174,Kids Wear Set,Kids,Premium Textile Ltd,237,229,116,135,391,981,25,83139.75,38956.75
P03175,Denim Jeans,Kids,TexFab Traders,485,235,117,237,1250,1501,25,132838.5,-14661.5
P03176,Ladies Top,Women,TexFab Traders,320,48,0,107,348,457,15,18645.6,1941.6
P03177,Casual T-Shirt,Women,FashionKart Supplies,432,281,150,239,727,864,0,113184,17947
P03178,Cotton Shirt,Women,Premium Textile Ltd,483,36,0,177,782,1136,10,36806.4,8654.4
P03179,Cotton Shirt,Men,FashionKart Supplies,369,239,124,208,914,1289,5,140823.25,35713.25
P03180,Kids Wear Set,Men,TexFab Traders,228,80,20,119,906,1261,15,64311,9951
P03181,Formal Trousers,Kids,Premium Textile Ltd,408,254,97,186,876,1463,20,183752.8,46220.8
P03182,Cotton Shirt,Kids,Premium Textile Ltd,227,152,80,135,576,1020,0,73440,31968
P03183,Cotton Shirt,Men,TexFab Traders,402,265,66,158,395,695,25,103728.75,25123.75
P03184,Casual T-Shirt,Men,TexFab Traders,496,138,1,190,1041,1495,20,163852,21235
P03185,Kids Wear Set,Kids,FashionKart Supplies,257,73,6,94,317,784,5,49901.6,28662.6
P03186,Kids Wear Set,Kids,Global Cloth House,431,248,157,169,1015,1370,5,118436.5,26071.5
P03187,Formal Trousers,Men,Premium Textile Ltd,123,296,244,42,542,1036,5,51178.4,22994.4
P03188,Casual T-Shirt,Men,Premium Textile Ltd,320,220,143,91,875,1066,10,73873.8,6498.8
P03189,Leather Belt,Women,Global Cloth House,404,40,0,198,1167,1310,15,44540,-2140
P03190,Denim Jeans,Men,Global Cloth House,328,220,114,80,510,975,0,103350,49290
P03191,Denim Jeans,Women,Global Cloth House,69,38,0,42,1253,1822,10,62312.4,14698.4
P03192,Denim Jeans,Women,Premium Textile Ltd,358,91,2,227,1041,1468,20,104521.6,11872.6
P03193,Ladies Top,Women,FashionKart Supplies,108,51,17,48,1021,1122,25,28611,-6103
P03194,Formal Trousers,Kids,TexFab Traders,408,276,70,177,781,1316,15,230431.6,69545.6
P03195,Woolen Jacket,Kids,TexFab Traders,125,177,132,50,483,970,5,41467.5,19732.5
P03196,Formal Trousers,Women,Global Cloth House,186,241,172,66,1197,1602,15,93957.3,11364.3
P03197,Sports Shoes,Kids,Global Cloth House,475,178,0,161,1412,1820,0,323960,72624
P03198,Ladies Top,Men,Global Cloth House,443,159,0,171,220,482,5,72806.1,37826.1
P03199,Silk Saree,Kids,Global Cloth House,273,256,157,103,671,922,15,77586.3,11157.3
P03200,Kids Wear Set,Women,TexFab Traders,473,30,0,239,1212,1482,5,42237,5877
P03201,Ladies Top,Men,TexFab Traders,224,284,209,88,305,839,20,50340,27465
P03202,Casual T-Shirt,Kids,Premium Textile Ltd,458,229,0,208,1487,1684,25,289227,-51296
P03203,Formal Trousers,Women,FashionKart Supplies,198,263,178,41,430,720,15,52020,15470
P03204,Casual T-Shirt,Men,FashionKart Supplies,437,264,129,158,1078,1633,15,187386.75,41856.75
P03205,Ladies Top,Men,Premium Textile Ltd,311,256,147,130,1066,1343,25,109790.25,-6403.75
P03206,Silk Saree,Kids,Global Cloth House,238,228,148,92,204,799,5,60724,44404
P03207,Woolen Jacket,Men,TexFab Traders,289,244,159,133,630,907,25,57821.25,4271.25
P03208,Silk Saree,Women,FashionKart Supplies,397,160,0,225,1060,1492,10,214848,45248
P03209,Kids Wear Set,Women,Premium Textile Ltd,186,135,54,60,372,601,10,43812.9,13680.9
P03210,Kids Wear Set,Kids,TexFab Traders,449,153,28,163,326,916,15,97325,56575
P03211,Ladies Top,Women,FashionKart Supplies,442,252,0,189,1196,1555,5,372267,70875
P03212,Woolen Jacket,Women,TexFab Traders,486,118,5,203,1155,1347,20,121768.8,-8746.2
P03213,Leather Belt,Men,Premium Textile Ltd,56,251,236,50,1136,1324,15,16881,-159
P03214,Casual T-Shirt,Men,TexFab Traders,422,70,0,214,421,986,5,65569,36099
P03215,Leather Belt,Women,Premium Textile Ltd,68,29,0,53,614,1077,15,26548.05,8742.05
P03216,Woolen Jacket,Kids,Premium Textile Ltd,314,157,86,124,692,821,10,52461.9,3329.9
P03217,Silk Saree,Women,FashionKart Supplies,223,153,41,103,206,311,25,26124,3052
P03218,Cotton Shirt,Men,Global Cloth House,297,185,125,123,1132,1626,15,82926,15006
P03219,Formal Trousers,Kids,FashionKart Supplies,368,57,0,203,1469,1708,5,92488.2,8755.2
P03220,Kids Wear Set,Men,FashionKart Supplies,234,263,214,115,1433,1879,20,73656.8,3439.8
P03221,Denim Jeans,Kids,Premium Textile Ltd,98,258,229,52,1061,1591,10,41525.1,10756.1
P03222,Sports Shoes,Men,FashionKart Supplies,346,176,0,149,606,992,20,139673.6,33017.6
P03223,Formal Trousers,Men,Global Cloth House,181,96,14,63,1313,1910,20,125296,17630
P03224,Kids Wear Set,Women,Premium Textile Ltd,441,246,147,237,707,861,20,68191.2,-1801.8
P03225,Woolen Jacket,Kids,FashionKart Supplies,452,204,0,243,915,1225,5,237405,50745
P03226,Sports Shoes,Kids,FashionKart Supplies,342,231,40,140,1337,1603,5,290864.35,35497.35
P03227,Sports Shoes,Women,FashionKart Supplies,261,286,174,145,376,746,25,62664,20552
P03228,Ladies Top,Kids,FashionKart Supplies,358,265,132,210,583,724,20,77033.6,-505.4
P03229,Woolen Jacket,Kids,FashionKart Supplies,438,200,0,151,539,1129,20,180640,72840
P03230,Ladies Top,Kids,Global Cloth House,141,124,88,44,850,978,20,28166.4,-2433.6
P03231,Formal Trousers,Kids,Premium Textile Ltd,416,270,115,156,519,966,15,127270.5,46825.5
P03232,Woolen Jacket,Men,Premium Textile Ltd,486,104,0,223,1270,1786,0,185744,53664
P03233,Silk Saree,Men,Premium Textile Ltd,195,93,42,70,399,660,20,26928,6579
P03234,Kids Wear Set,Men,TexFab Traders,433,29,0,189,1329,1469,15,36210.85,-2330.15
P03235,Denim Jeans,Kids,Global Cloth House,482,214,0,202,481,890,10,171414,68480
P03236,Silk Saree,Kids,TexFab Traders,163,292,206,39,245,587,5,47957.9,26887.9
P03237,Leather Belt,Men,FashionKart Supplies,57,33,7,52,765,1348,0,35048,15158
P03238,Formal Trousers,Kids,TexFab Traders,261,141,66,99,1244,1551,0,116325,23025
P03239,Formal Trousers,Kids,Premium Textile Ltd,75,108,88,57,217,590,25,8850,4510
P03240,Cotton Shirt,Kids,TexFab Traders,483,127,0,226,523,977,10,111671.1,45250.1
P03241,Kids Wear Set,Women,TexFab Traders,338,56,0,122,1354,1778,5,94589.6,18765.6
P03242,Formal Trousers,Men,Global Cloth House,407,40,0,188,862,1438,5,54644,20164
P03243,Ladies Top,Men,Premium Textile Ltd,462,46,0,183,305,478,15,18689.8,4659.8
P03244,Ladies Top,Women,Premium Textile Ltd,252,30,0,114,1085,1505,15,38377.5,5827.5
P03245,Silk Saree,Men,Global Cloth House,209,29,0,96,1163,1709,0,49561,15834
P03246,Sports Shoes,Men,Global Cloth House,376,36,0,225,533,635,10,20574,1386
P03247,Silk Saree,Women,Global Cloth House,223,135,25,134,275,789,15,73771.5,43521.5
P03248,Cotton Shirt,Men,FashionKart Supplies,452,237,59,217,566,979,25,130696.5,29948.5
P03249,Leather Belt,Women,FashionKart Supplies,159,71,25,72,666,1024,15,40038.4,9402.4
P03250,Denim Jeans,Women,Premium Textile Ltd,93,278,249,78,362,625,25,13593.75,3095.75
P03251,Sports Shoes,Kids,TexFab Traders,369,288,201,217,456,755,25,49263.75,9591.75
P03252,Denim Jeans,Men,FashionKart Supplies,162,122,81,71,898,1361,20,44640.8,7822.8
P03253,Woolen Jacket,Women,TexFab Traders,236,218,132,135,1160,1679,5,137174.3,37414.3
P03254,Denim Jeans,Men,TexFab Traders,337,85,0,104,902,1219,20,82892,6222
P03255,Casual T-Shirt,Women,TexFab Traders,131,240,167,53,723,961,10,63137.7,10358.7
P03256,Sports Shoes,Men,FashionKart Supplies,269,256,140,117,397,666,10,69530.4,23478.4
P03257,Denim Jeans,Men,TexFab Traders,52,25,0,77,724,859,25,16106.25,-1993.75
P03258,Cotton Shirt,Men,FashionKart Supplies,362,74,0,162,1020,1155,20,68376,-7104
P03259,Sports Shoes,Men,TexFab Traders,86,38,21,64,666,1150,5,18572.5,7250.5
P03260,Leather Belt,Kids,TexFab Traders,331,260,93,121,1121,1447,10,217484.1,30277.1
P03261,Woolen Jacket,Kids,TexFab Traders,365,265,98,239,650,1015,15,144079.25,35529.25
P03262,Cotton Shirt,Women,Global Cloth House,494,99,0,166,1050,1189,5,111825.45,7875.45
P03263,Ladies Top,Women,Global Cloth House,152,123,66,63,1365,1761,5,95358.15,17553.15
P03264,Cotton Shirt,Women,Global Cloth House,496,151,0,177,1131,1593,20,192434.4,21653.4
P03265,Denim Jeans,Women,TexFab Traders,402,33,0,229,871,1148,10,34095.6,5352.6
P03266,Silk Saree,Kids,FashionKart Supplies,184,150,72,46,1297,1635,0,127530,26364
P03267,Casual T-Shirt,Men,Global Cloth House,152,28,0,69,1164,1660,20,37184,4592
P03268,Leather Belt,Women,Global Cloth House,367,29,0,236,1464,1619,25,35213.25,-7242.75
P03269,Cotton Shirt,Kids,FashionKart Supplies,122,221,150,58,618,920,5,62054,18176
P03270,Sports Shoes,Kids,TexFab Traders,419,227,113,205,593,989,10,101471.4,33869.4
P03271,Silk Saree,Kids,FashionKart Supplies,171,139,83,70,773,1030,5,54796,11508
P03272,Leather Belt,Men,Global Cloth House,239,253,182,94,1136,1682,20,95537.6,14881.6
P03273,Leather Belt,Men,TexFab Traders,296,283,149,97,949,1388,20,148793.6,21627.6
P03274,Cotton Shirt,Men,Global Cloth House,115,169,126,30,605,887,5,36233.95,10218.95
P03275,Silk Saree,Men,TexFab Traders,280,47,0,146,598,1034,15,41308.3,13202.3
P03276,Sports Shoes,Women,TexFab Traders,117,190,121,67,1243,1453,5,95244.15,9477.15
P03277,Cotton Shirt,Kids,Global Cloth House,278,31,0,115,285,572,0,17732,8897
P03278,Casual T-Shirt,Women,TexFab Traders,95,121,69,40,456,778,20,32364.8,8652.8
P03279,Leather Belt,Kids,TexFab Traders,246,291,146,133,306,422,20,48952,4582
P03280,Silk Saree,Women,FashionKart Supplies,164,156,117,60,215,612,0,23868,15483
P03281,Woolen Jacket,Women,Global Cloth House,331,196,130,110,763,1095,25,54202.5,3844.5
P03282,Casual T-Shirt,Kids,TexFab Traders,493,39,0,248,310,896,0,34944,22854
P03283,Casual T-Shirt,Women,Global Cloth House,288,91,0,133,1015,1518,10,124324.2,31959.2
P03284,Formal Trousers,Kids,Premium Textile Ltd,109,117,53,63,1445,1663,25,79824,-12656
P03285,Ladies Top,Men,Premium Textile Ltd,385,45,0,172,561,1101,25,37158.75,11913.75
P03286,Sports Shoes,Women,Global Cloth House,85,144,114,60,882,1472,25,33120,6660
P03287,Casual T-Shirt,Kids,Global Cloth House,230,234,135,139,211,432,10,38491.2,17602.2
P03288,Kids Wear Set,Kids,Premium Textile Ltd,87,299,251,67,1160,1700,25,61200,5520
P03289,Denim Jeans,Men,TexFab Traders,249,261,155,92,973,1169,0,123914,20776
P03290,Casual T-Shirt,Men,FashionKart Supplies,81,269,251,32,1187,1452,15,22215.6,849.6
P03291,Cotton Shirt,Men,FashionKart Supplies,411,124,0,185,719,1269,25,118017,28861
P03292,Casual T-Shirt,Men,FashionKart Supplies,458,49,0,216,1286,1417,10,62489.7,-524.3
P03293,Silk Saree,Kids,FashionKart Supplies,392,251,143,150,1158,1351,0,145908,20844
P03294,Sports Shoes,Men,Global Cloth House,318,137,22,102,424,998,10,103293,54533
P03295,Kids Wear Set,Women,Global Cloth House,278,127,12,123,206,433,0,49795,26105
P03296,Silk Saree,Kids,TexFab Traders,465,233,0,232,620,922,0,214826,70366
P03297,Cotton Shirt,Kids,TexFab Traders,102,126,88,62,428,645,15,20833.5,4569.5
P03298,Kids Wear Set,Women,Premium Textile Ltd,387,234,107,242,471,816,10,93268.8,33451.8
P03299,Leather Belt,Kids,FashionKart Supplies,116,134,73,78,1180,1304,20,63635.2,-8344.8
P03300,Sports Shoes,Men,TexFab Traders,82,55,38,52,928,1204,15,17397.8,1621.8
P03301,Casual T-Shirt,Kids,Global Cloth House,480,150,0,175,1366,1531,15,195202.5,-9697.5
P03302,Woolen Jacket,Women,FashionKart Supplies,486,99,0,153,1342,1487,15,125131.05,-7726.95
P03303,Ladies Top,Men,TexFab Traders,374,191,3,202,880,1374,20,206649.6,41209.6
P03304,Ladies Top,Women,TexFab Traders,256,167,82,123,748,1008,5,81396,17816
P03305,Silk Saree,Kids,FashionKart Supplies,155,41,0,70,769,1287,20,42213.6,10684.6
P03306,Casual T-Shirt,Women,TexFab Traders,291,82,7,140,970,1298,10,87615,14865
P03307,Sports Shoes,Men,Premium Textile Ltd,322,24,0,125,1109,1247,10,26935.2,319.2
P03308,Sports Shoes,Women,Premium Textile Ltd,143,24,0,51,698,1168,20,22425.6,5673.6
P03309,Formal Trousers,Men,Premium Textile Ltd,165,168,107,57,1035,1355,10,74389.5,11254.5
P03310,Sports Shoes,Kids,FashionKart Supplies,165,71,0,75,1153,1275,10,81472.5,-390.5
P03311,Kids Wear Set,Men,TexFab Traders,245,67,0,86,557,712,10,42933.6,5614.6
P03312,Formal Trousers,Women,Global Cloth House,194,215,162,71,334,456,10,21751.2,4049.2
P03313,Formal Trousers,Men,TexFab Traders,248,105,25,81,649,988,15,67184,15264
P03314,Ladies Top,Kids,Global Cloth House,407,209,16,219,737,1106,5,202785.1,60544.1
P03315,Casual T-Shirt,Men,FashionKart Supplies,111,49,25,42,1396,1597,25,28746,-4758
P03316,Ladies Top,Kids,TexFab Traders,452,190,0,208,312,605,5,109202.5,49922.5
P03317,Silk Saree,Men,TexFab Traders,228,210,116,95,362,561,10,47460.6,13432.6
P03318,Sports Shoes,Kids,TexFab Traders,281,208,97,129,323,579,20,51415.2,15562.2
P03319,Silk Saree,Women,Premium Textile Ltd,380,275,65,230,399,870,15,155295,71505
P03320,Denim Jeans,Women,FashionKart Supplies,282,205,106,148,853,1351,25,100311.75,15864.75
P03321,Sports Shoes,Kids,Global Cloth House,223,210,149,91,986,1161,20,56656.8,-3489.2
P03322,Sports Shoes,Men,TexFab Traders,307,39,0,88,454,817,20,25490.4,7784.4
P03323,Silk Saree,Kids,TexFab Traders,343,109,0,114,310,421,5,43594.55,9804.55
P03324,Casual T-Shirt,Men,Premium Textile Ltd,101,134,87,48,247,579,10,24491.7,12882.7
P03325,Silk Saree,Kids,FashionKart Supplies,357,90,0,200,220,704,15,53856,34056
P03326,Formal Trousers,Women,Premium Textile Ltd,131,236,186,44,1073,1413,5,67117.5,13467.5
P03327,Denim Jeans,Kids,FashionKart Supplies,462,162,0,207,752,1310,10,190998,69174
P03328,Silk Saree,Men,FashionKart Supplies,124,250,196,30,1423,1985,10,96471,19629
P03329,Leather Belt,Kids,TexFab Traders,144,110,49,73,583,705,25,32253.75,-3309.25
P03330,Sports Shoes,Women,Global Cloth House,360,82,8,209,659,947,20,56062.4,7296.4
P03331,Denim Jeans,Men,TexFab Traders,436,285,123,236,682,1254,5,192990.6,82506.6
P03332,Kids Wear Set,Kids,TexFab Traders,53,207,181,55,246,422,10,9874.8,3478.8
P03333,Kids Wear Set,Men,FashionKart Supplies,400,207,0,164,1439,1696,25,263304,-34569
P03334,Cotton Shirt,Women,TexFab Traders,224,75,13,133,1331,1628,0,100936,18414
P03335,Casual T-Shirt,Kids,Global Cloth House,446,57,0,194,678,1176,5,63680.4,25034.4
P03336,Denim Jeans,Men,Premium Textile Ltd,459,213,0,224,258,708,5,143263.8,88309.8
P03337,Sports Shoes,Men,TexFab Traders,129,218,177,31,420,883,25,27152.25,9932.25
P03338,Casual T-Shirt,Men,FashionKart Supplies,274,54,0,139,842,1315,10,63909,18441
P03339,Leather Belt,Women,Premium Textile Ltd,360,28,0,218,568,1142,5,30377.2,14473.2
P03340,Leather Belt,Women,Global Cloth House,103,194,166,71,1309,1473,0,41244,4592
P03341,Casual T-Shirt,Women,TexFab Traders,278,286,183,142,1184,1656,20,136454.4,14502.4
P03342,Woolen Jacket,Women,FashionKart Supplies,449,203,0,242,568,741,20,120338.4,5034.4
P03343,Kids Wear Set,Kids,FashionKart Supplies,247,214,82,105,404,811,10,96346.8,43018.8
P03344,Leather Belt,Men,Global Cloth House,223,225,177,81,1147,1695,10,73224,18168
P03345,Casual T-Shirt,Kids,FashionKart Supplies,369,112,10,204,633,834,0,85068,20502
P03346,Ladies Top,Kids,TexFab Traders,387,285,57,151,591,1132,10,232286.4,97538.4
P03347,Sports Shoes,Men,TexFab Traders,352,20,0,161,549,780,5,14820,3840
P03348,Sports Shoes,Men,Premium Textile Ltd,373,52,0,152,997,1552,5,76668.8,24824.8
P03349,Formal Trousers,Women,FashionKart Supplies,420,111,0,245,988,1095,15,103313.25,-6354.75
P03350,Kids Wear Set,Men,Premium Textile Ltd,178,87,48,39,714,1177,5,43607.85,15761.85
P03351,Kids Wear Set,Kids,FashionKart Supplies,311,104,0,82,770,907,0,94328,14248
P03352,Kids Wear Set,Kids,Premium Textile Ltd,251,119,0,93,1015,1542,25,137623.5,16838.5
P03353,Formal Trousers,Kids,TexFab Traders,276,232,73,113,572,970,0,154230,63282
P03354,Silk Saree,Kids,Premium Textile Ltd,57,172,144,78,1358,1830,20,40992,2968
P03355,Sports Shoes,Kids,Premium Textile Ltd,123,295,271,46,1196,1337,5,30483.6,1779.6
P03356,Ladies Top,Men,FashionKart Supplies,186,214,110,60,1481,1605,15,141882,-12142
P03357,Casual T-Shirt,Women,TexFab Traders,346,222,32,131,1428,2008,0,381520,110200
P03358,Leather Belt,Men,Global Cloth House,244,61,13,133,789,1208,15,49286.4,11414.4
P03359,Cotton Shirt,Men,TexFab Traders,291,255,128,93,964,1130,25,107632.5,-14795.5
P03360,Sports Shoes,Kids,TexFab Traders,215,109,42,149,250,515,25,25878.75,9128.75
P03361,Silk Saree,Women,TexFab Traders,136,113,72,51,538,709,25,21801.75,-256.25
P03362,Woolen Jacket,Men,Premium Textile Ltd,287,140,78,108,1036,1193,10,66569.4,2337.4
P03363,Leather Belt,Men,Premium Textile Ltd,121,110,65,66,948,1533,20,55188,12528
P03364,Denim Jeans,Women,Global Cloth House,321,129,57,102,842,1209,10,78343.2,17719.2
P03365,Ladies Top,Kids,Global Cloth House,490,211,0,195,397,670,5,134301.5,50534.5
P03366,Silk Saree,Men,Premium Textile Ltd,188,272,232,54,1383,1788,5,67944,12624
P03367,Leather Belt,Kids,FashionKart Supplies,218,118,12,149,225,572,0,60632,36782
P03368,Cotton Shirt,Kids,Premium Textile Ltd,483,133,0,215,1233,1427,0,189791,25802
P03369,Formal Trousers,Men,TexFab Traders,223,64,12,106,1051,1286,10,60184.8,5532.8
P03370,Cotton Shirt,Kids,FashionKart Supplies,170,268,180,54,725,886,10,70171.2,6371.2
P03371,Woolen Jacket,Kids,Global Cloth House,289,86,9,104,1375,1739,0,133903,28028
P03372,Cotton Shirt,Kids,Premium Textile Ltd,181,155,78,71,528,797,5,58300.55,17644.55
P03373,Sports Shoes,Men,Global Cloth House,76,244,213,31,642,1153,10,32168.7,12266.7
P03374,Formal Trousers,Kids,Premium Textile Ltd,355,111,0,189,855,1030,25,85747.5,-9157.5
P03375,Silk Saree,Kids,Premium Textile Ltd,105,99,55,53,320,909,20,31996.8,17916.8
P03376,Formal Trousers,Women,TexFab Traders,80,162,117,76,1069,1418,5,60619.5,12514.5
P03377,Casual T-Shirt,Men,FashionKart Supplies,318,214,66,109,611,1156,25,128316,37888
